,persnr,openness,conscientiousness,extraversion,agreeableness,schooling_years,fluency,symbol,neuroticism,experience,experience_squared,log_wages,occupation
612,130301,-0.29287123837466633,1.4116355623262349,0.3863862642763042,0.2120573511274574,11.5,0.6024415974108457,0.33933180984809275,-0.0949674998311851,38.5,1482.25,3.0918877619462664,2
613,130301,-0.29287123837466633,1.4116355623262349,0.3863862642763042,0.15072077396314942,11.5,0.45456318431825105,0.4929870913139301,-0.02123281924063277,38.5,1482.25,3.0918877619462664,2
627,130802,1.6048074898432634,-0.16394876846312093,-0.4782452266949597,0.8269335016925764,14.0,0.08486715158676451,0.8771252949785237,1.6027162382929,20.0,400.0,2.700268060660155,2
637,134603,0.4662002529125057,-0.06547474778878652,0.10788673807048635,0.6896813925339046,10.5,-1.2460385662465872,0.8771252949785237,-1.276508473821402,27.5,756.25,2.9190897863253413,1
638,134603,0.4662002529125057,-0.06547474778878652,0.10788673807048635,0.9043594126089828,10.5,-0.7284641204225059,0.33933180984809275,-1.5345798558883377,27.5,756.25,2.9190897863253413,1
641,134801,1.2252717441996768,1.4116355623262349,-0.4228510086104497,-0.5546498634263917,10.5,-1.2460385662465872,0.6466423727797675,0.5323726467023036,40.5,1640.25,2.424420445855377,4
642,134801,1.2252717441996768,1.4116355623262349,-0.4228510086104497,0.2733939282917654,10.5,0.7503200105034403,0.4161594505810114,0.4217706258164738,40.5,1640.25,2.424420445855377,4
643,134801,1.2252717441996768,1.4116355623262349,-0.4228510086104497,0.2120573511274574,10.5,0.6024415974108457,0.18567652838225532,0.3111686049306453,40.5,1640.25,2.424420445855377,4
646,134805,-1.431478475305424,-2.0349551612754815,-1.1175945464596548,-1.0468528596628957,10.0,-0.43270729423731663,0.7234700135126862,0.5692399869975797,7.0,49.0,1.144074662744867,4
647,134805,-1.431478475305424,-2.0349551612754815,-1.1175945464596548,-0.7095016852592018,10.0,0.3806239777719537,0.5698147320468488,0.4955053064070274,7.0,49.0,1.144074662744867,4
648,134805,-1.431478475305424,-2.0349551612754815,-1.1175945464596548,-0.648165108094894,10.0,0.5285023908645484,0.7234700135126862,0.5692399869975797,7.0,49.0,1.144074662744867,4
660,136204,0.4662002529125057,-1.5425850579038074,-1.3161522495769578,-0.3852190867635244,10.0,-1.8375522186169655,-2.042325052872387,-2.1975966196895245,9.0,81.0,-0.4325734268662425,3
664,137102,0.08666450726891918,1.017739479628896,-0.7007947399859884,0.33473050545607336,10.5,0.898198423596035,0.18567652838225532,0.3111686049306453,36.5,1332.25,2.7227409165122136,3
666,137104,0.8457359985560913,-2.1334291819498157,-0.8440508574904944,-0.12529382327623617,10.0,-0.21088967459842473,-0.5825998789469317,-0.05750479802211959,6.0,36.0,1.8831861490059822,3
678,142301,1.2252717441996768,1.017739479628896,0.2996359545168669,-1.4470509901529371,10.5,0.6024415974108457,-0.42894459748109426,-0.9435116881363352,37.5,1406.25,3.07949919031225,4
683,142502,0.8457359985560913,1.6085836036749046,-0.7820334176784888,0.3201515506260164,10.5,-0.1369504680521274,-0.6594275196798504,0.8653694323873716,40.5,1640.25,4.074379130976403,4
687,142802,1.2252717441996768,1.4116355623262349,-1.21217230007886,-0.4173977542677191,9.0,0.08486715158676451,-0.6594275196798504,0.38549864703498693,44.0,1936.0,2.0559110442696418,4
688,143201,0.4662002529125057,1.6085836036749046,0.021784855613041363,-0.5853181520085456,10.5,-1.3199777727928843,0.33933180984809275,1.3446448562259656,42.5,1806.25,2.897194298657325,4
689,143201,0.4662002529125057,1.6085836036749046,0.021784855613041363,-0.5546498634263917,10.5,-1.2460385662465872,-0.12163403454941946,1.123440814454306,42.5,1806.25,2.897194298657325,4
690,143201,0.4662002529125057,1.6085836036749046,0.021784855613041363,-0.5853181520085456,10.5,-1.3199777727928843,-0.04480639381650076,1.1603081547495835,42.5,1806.25,2.897194298657325,4
691,143202,0.4662002529125057,1.017739479628896,-1.2840550981283245,-2.459104513364018,10.5,-1.8375522186169655,-2.042325052872387,-0.2781134782799898,33.5,1122.25,0.04768213081507015,2
716,149502,-1.8110142209490099,0.7223174176058919,0.7998513017682946,0.9189383674390387,18.0,0.30668477122565646,0.33933180984809275,-2.4943214265931046,28.0,784.0,3.254768747928807,2
725,151303,-0.6724069840182524,-0.4593708304861252,0.40023481879743183,0.5187402369489973,18.0,1.3418336628738188,0.4161594505810114,0.9016414111688584,16.0,256.0,3.0274573101500195,3
732,151901,0.8457359985560913,1.214687520977566,1.2444408497559292,0.12005248538099572,18.0,0.3806239777719537,0.33933180984809275,-0.0949674998311851,28.0,784.0,3.2872040236819613,1
733,151901,0.8457359985560913,1.214687520977566,1.2444408497559292,0.33473050545607336,18.0,0.898198423596035,0.800297654245605,0.12623654194047254,28.0,784.0,3.2872040236819613,1
734,151901,0.8457359985560913,1.214687520977566,1.2444408497559292,0.36539879403822706,18.0,0.9721376301423322,0.03202124691641793,-0.2424368610122917,28.0,784.0,3.2872040236819613,1
735,151902,1.2252717441996768,0.9192654589545617,-0.9341822524674648,1.7017349157449848,16.0,1.1939552497812242,0.03202124691641793,-0.2424368610122917,31.0,961.0,2.1641246289098746,3
736,151902,1.2252717441996768,0.9192654589545617,-0.9341822524674648,1.8550763586557544,16.0,1.5636512825127107,-0.04480639381650076,-0.2793042013075685,31.0,961.0,2.1641246289098746,3
737,151902,1.2252717441996768,0.9192654589545617,-0.9341822524674648,1.6710666271628312,16.0,1.1200160432349269,-0.04480639381650076,-0.2793042013075685,31.0,961.0,2.1641246289098746,3
748,752902,-1.431478475305424,0.3284213349085532,-0.5247467274949998,-0.14138315702833348,18.0,0.7503200105034403,0.6466423727797675,0.0525018613499202,22.0,484.0,2.646779375709169,2
749,752902,-1.431478475305424,0.3284213349085532,-0.5247467274949998,-0.20271973419264147,18.0,0.6024415974108457,0.4161594505810114,-0.05810015953590958,22.0,484.0,2.646779375709169,2
750,752902,-1.431478475305424,0.3284213349085532,-0.5247467274949998,-0.14138315702833348,18.0,0.7503200105034403,0.33933180984809275,-0.0949674998311851,22.0,484.0,2.646779375709169,2
760,152903,1.6048074898432634,-0.06547474778878652,-0.18395186406203648,0.15072077396314942,11.5,0.45456318431825105,0.4929870913139301,0.4586379661117512,23.5,552.25,2.776665880153684,4
761,152903,1.6048074898432634,-0.06547474778878652,-0.18395186406203648,-0.002620668947620217,11.5,0.08486715158676451,0.6466423727797675,0.5323726467023036,23.5,552.25,2.776665880153684,4
762,668702,-0.29287123837466633,-0.06547474778878652,0.24410278772478697,1.7952501604134874,10.5,-0.5805857073299112,-0.27528931601525686,-0.8697770075457816,25.5,650.25,3.019871878161927,4
763,668702,-0.29287123837466633,-0.06547474778878652,0.24410278772478697,1.948591603324257,10.5,-0.21088967459842473,-0.12163403454941946,-0.7960423269552287,25.5,650.25,3.019871878161927,4
764,668702,-0.29287123837466633,-0.06547474778878652,0.24410278772478697,2.071264757652873,10.5,0.08486715158676451,0.03202124691641793,-0.7223076463646757,25.5,650.25,3.019871878161927,4
768,854606,0.8457359985560913,-0.3608968098117908,-0.2561125595266405,1.6258193837506205,9.0,0.010927945040467207,0.26250416911517405,-1.0915764108312291,24.0,576.0,2.957313163650046,3
769,854606,0.8457359985560913,-0.3608968098117908,-0.2561125595266405,1.6564876723327742,9.0,0.08486715158676451,0.8771252949785237,-0.7966376884690186,24.0,576.0,2.957313163650046,3
770,854606,0.8457359985560913,-0.3608968098117908,-0.2561125595266405,2.0245071353186215,9.0,0.9721376301423322,1.1076082171772796,-0.6860356675831889,24.0,576.0,2.957313163650046,3
777,153402,-0.6724069840182524,0.525369376257222,0.3552617537806598,-0.2479669776048521,10.5,-0.506646500783614,-0.19846167528233816,-0.3530388818981215,32.5,1056.25,3.0739844704537393,2
783,153703,-0.6724069840182524,-1.345637016555138,0.7445033999196411,0.44282470495463183,18.0,0.15880635813306182,1.1844358579101983,1.2703148141216227,6.0,36.0,2.872118317586814,1
784,153703,-0.6724069840182524,-1.345637016555138,0.7445033999196411,0.5961661478654026,18.0,0.5285023908645484,1.030780576444361,1.1965801335310704,6.0,36.0,2.872118317586814,1
785,153703,-0.6724069840182524,-1.345637016555138,0.7445033999196411,0.9641856108512499,18.0,1.4157728694201162,1.261263498643117,1.3071821544169,6.0,36.0,2.872118317586814,1
792,884802,-1.051942729661838,-0.6563188718347945,0.8276873595181192,-0.29472459993910316,18.0,0.3806239777719537,1.4917464208418731,-0.021828180754422756,14.0,196.0,3.0733517592652797,2
793,884802,-1.051942729661838,-0.6563188718347945,0.8276873595181192,-0.44806604284987334,18.0,0.010927945040467207,1.030780576444361,-0.24303222252608167,14.0,196.0,3.0733517592652797,2
794,884802,-1.051942729661838,-0.6563188718347945,0.8276873595181192,-0.3253928885212574,18.0,0.30668477122565646,0.4929870913139301,-0.5011036045930167,14.0,196.0,3.0733517592652797,2
802,155001,-0.29287123837466633,-0.4593708304861252,0.32756464473840496,1.2869578304248865,16.0,1.1939552497812242,1.030780576444361,-0.24303222252608167,21.0,441.0,2.834580398267749,1
803,155001,-0.29287123837466633,-0.4593708304861252,0.32756464473840496,1.1642846760962706,16.0,0.898198423596035,0.6466423727797675,-0.4273689240024638,21.0,441.0,2.834580398267749,1
804,155001,-0.29287123837466633,-0.4593708304861252,0.32756464473840496,1.1029480989319627,16.0,0.7503200105034403,1.4149187801089544,-0.05869552104969828,21.0,441.0,2.834580398267749,1
808,155102,0.4662002529125057,-0.16394876846312093,1.4668977305752446,-0.7999961720836231,10.5,-1.8375522186169655,-2.042325052872387,-1.237855048984757,25.5,650.25,3.348679347378709,1
821,156004,-1.051942729661838,-1.0502149545321338,0.43881624326599095,-0.3852190867635244,15.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,13.0,169.0,3.121237355304285,4
826,156203,0.8457359985560913,-0.5578448511604601,-0.8119537060418611,1.0561904765977115,11.5,1.637590489059008,0.18567652838225532,-1.128443751126506,19.5,380.25,2.8588730908367936,2
827,156203,0.8457359985560913,-0.5578448511604601,-0.8119537060418611,0.9335173222690956,11.5,1.3418336628738188,1.030780576444361,-0.7229030078784651,19.5,380.25,2.8588730908367936,2
828,156203,0.8457359985560913,-0.5578448511604601,-0.8119537060418611,0.8721807451047876,11.5,1.1939552497812242,0.5698147320468488,-0.9441070496501239,19.5,380.25,2.8588730908367936,2
833,161402,-0.29287123837466633,1.4116355623262349,-0.03374831117903834,-0.002620668947620217,10.5,0.08486715158676451,0.18567652838225532,0.3111686049306453,41.5,1722.25,2.818051096316539,2
845,1144502,0.4662002529125057,-1.1486889752064686,-0.36731784181837,-1.2147732574037218,18.0,-1.8375522186169655,-2.042325052872387,-2.1975966196895245,8.0,64.0,2.307225472550548,1
848,163401,-1.051942729661838,0.03299927288554893,0.5218612541568991,-0.6014074857606427,10.5,-0.35876808769101937,1.4149187801089544,0.4211752643026857,27.5,756.25,3.299889183209277,4
849,163401,-1.051942729661838,0.03299927288554893,0.5218612541568991,-0.3867294656855654,10.5,0.15880635813306182,0.33933180984809275,-0.0949674998311851,27.5,756.25,3.299889183209277,4
854,163403,-2.5700857122361813,-2.527325264647155,-1.2010564034732727,-1.2147732574037218,9.0,-1.8375522186169655,-2.042325052872387,-2.1975966196895245,6.0,36.0,0.8031480757742738,4
864,164303,-1.431478475305424,-2.2319032026241508,-0.8119537060418611,-1.0775211482450493,10.0,-0.506646500783614,0.800297654245605,0.6061073272928559,6.0,36.0,1.9425823589626385,4
865,164303,-1.431478475305424,-2.2319032026241508,-0.8119537060418611,-0.8628431281699713,10.0,0.010927945040467207,0.03202124691641793,0.23743392434009167,6.0,36.0,1.9425823589626385,4
866,164303,-1.431478475305424,-2.2319032026241508,-0.8119537060418611,-0.9855162824985879,10.0,-0.28482888114472205,0.33933180984809275,0.3849032855211989,6.0,36.0,1.9425823589626385,4
871,164504,1.6048074898432634,-0.7547928925091294,-0.9783216252388175,-0.4933132862620837,9.0,-1.0981601531539924,-2.042325052872387,-1.237855048984757,20.0,400.0,1.809764997071773,4
872,164506,0.4662002529125057,0.22994731423421774,-0.4507333825961312,-0.6014074857606427,11.5,-0.35876808769101937,-0.8130828011456878,-1.1278483896127174,29.5,870.25,2.5487181625329542,3
913,885102,1.6048074898432634,-0.3608968098117908,0.6898039253729805,-0.002620668947620217,18.0,0.08486715158676451,0.5698147320468488,0.4955053064070274,15.0,225.0,3.539070112221111,2
914,885102,1.6048074898432634,-0.3608968098117908,0.6898039253729805,-0.09462553469408246,18.0,-0.1369504680521274,0.10884888764933663,0.2743012646353691,15.0,225.0,3.539070112221111,2
915,885102,1.6048074898432634,-0.3608968098117908,0.6898039253729805,0.2733939282917654,18.0,0.7503200105034403,0.5698147320468488,0.4955053064070274,15.0,225.0,3.539070112221111,2
921,173603,-0.29287123837466633,0.03299927288554893,-0.08937411044283144,-0.2640563113569489,10.5,0.45456318431825105,0.4929870913139301,0.4586379661117512,24.5,600.25,2.4753868894474045,4
922,173603,-0.29287123837466633,0.03299927288554893,-0.08937411044283144,-0.04937829128187181,10.5,0.9721376301423322,-0.19846167528233816,0.1268319034542625,24.5,600.25,2.4753868894474045,4
923,173603,-0.29287123837466633,0.03299927288554893,-0.08937411044283144,-0.14138315702833348,10.5,0.7503200105034403,0.8771252949785237,0.6429746675881334,24.5,600.25,2.4753868894474045,4
924,173805,-0.29287123837466633,-1.1486889752064686,0.13299013790477088,0.6268344364475558,11.5,0.6024415974108457,0.8771252949785237,0.6429746675881334,16.5,272.25,2.863513470393296,2
943,177001,0.08666450726891918,1.214687520977566,-0.2561125595266405,1.6564876723327742,10.5,0.08486715158676451,0.5698147320468488,0.9753760917594108,40.5,1640.25,2.700351390521459,4
946,177002,0.08666450726891918,1.017739479628896,-0.716079097818671,0.12005248538099572,10.5,0.3806239777719537,0.33933180984809275,0.8647740708735823,36.5,1332.25,2.677155795884319,2
947,177002,0.08666450726891918,1.017739479628896,-0.716079097818671,-0.12529382327623617,10.5,-0.21088967459842473,-0.04480639381650076,0.6804373693971989,36.5,1332.25,2.677155795884319,2
948,177002,0.08666450726891918,1.017739479628896,-0.716079097818671,-0.2172986890226984,10.5,-0.43270729423731663,0.5698147320468488,0.9753760917594108,36.5,1332.25,2.677155795884319,2
949,177003,0.8457359985560913,-0.8532669131834644,0.9663581696728207,0.8108441679404802,13.5,1.0460768366886295,0.800297654245605,1.565848897997624,13.5,182.25,3.1545233329377513,3
953,1123702,0.8457359985560913,-1.6410590785781423,-0.5619386648878606,0.16681010771524676,12.0,-0.506646500783614,0.5698147320468488,1.4552468771117955,10.0,100.0,2.3921074568648337,3
954,177201,-0.29287123837466633,1.4116355623262349,-0.144814644763198,2.7781457739644546,10.5,-0.21088967459842473,-0.505772238214013,-1.4602498137839954,42.5,1806.25,2.3255746112187445,3
955,177201,-0.29287123837466633,1.4116355623262349,-0.144814644763198,2.5941360424715305,10.5,-0.6545249138762086,0.7234700135126862,-0.8703723690595716,42.5,1806.25,2.3255746112187445,3
957,177202,0.08666450726891918,-0.4593708304861252,1.3000203327838655,0.07329486304674414,18.0,1.2678944563275214,0.9539529357114424,1.6395835785881774,14.0,196.0,3.415888097072159,2
963,827202,-1.431478475305424,0.3284213349085532,0.7440865537969317,0.28948326204386216,13.5,-0.21088967459842473,-0.7362551604127691,-0.6111102639650565,25.5,650.25,3.0952618689010243,3
965,918902,-2.1905499665925956,-0.8532669131834644,-0.40562136887178946,0.8108441679404802,14.5,1.0460768366886295,1.1844358579101983,1.7501855994740072,15.5,240.25,2.778963707608492,1
981,183201,0.8457359985560913,0.9192654589545617,0.3551691213089466,1.685645581992888,10.5,2.1551649348830892,0.4161594505810114,0.9016414111688584,36.5,1332.25,2.9562014347973555,4
982,183203,-0.6724069840182524,-1.9364811406011464,-0.5079339338790492,0.6735920587818067,10.5,-0.28482888114472205,1.030780576444361,1.1965801335310704,9.5,90.25,2.3298942723632607,4
983,183203,-0.6724069840182524,-1.9364811406011464,-0.5079339338790492,0.45891403870672914,10.5,-0.8024033269688032,0.9539529357114424,1.159712793235793,9.5,90.25,2.3298942723632607,4
984,183203,-0.6724069840182524,-1.9364811406011464,-0.5079339338790492,0.428245750124576,10.5,-0.8763425335151005,0.26250416911517405,0.8279067305783061,9.5,90.25,2.3298942723632607,4
985,1213902,-0.6724069840182524,-2.330377223298486,-0.9229274071543077,1.0270325669375981,10.0,-0.43270729423731663,1.1844358579101983,1.7501855994740072,5.0,25.0,1.7194388076484288,3
986,1213902,-0.6724069840182524,-2.330377223298486,-0.9229274071543077,0.9043594126089817,10.0,-0.7284641204225059,0.33933180984809275,1.3446448562259656,5.0,25.0,1.7194388076484288,3
997,183603,1.9843432354868489,-0.16394876846312093,0.3276109609742614,0.7349286359461152,11.5,-0.1369504680521274,0.4929870913139301,0.9385087514641346,22.5,506.25,3.083041757566249,2
998,183603,1.9843432354868489,-0.16394876846312093,0.3276109609742614,0.6429237701996536,11.5,-0.35876808769101937,0.800297654245605,1.0859781126452406,22.5,506.25,3.083041757566249,2
1000,885802,0.8457359985560913,-0.7547928925091294,-0.2003941277911344,-0.7999961720836231,12.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,18.0,324.0,2.5667366680356327,2
1028,196805,0.8457359985560913,-0.3608968098117908,-0.017306047449940406,0.3201515506260164,9.0,-0.1369504680521274,0.7234700135126862,1.5289815577023478,20.0,400.0,2.830473616315096,4
1035,197302,-0.29287123837466633,-1.0502149545321338,0.021784855613041363,0.0587159082166872,12.0,0.23274556467935914,0.4929870913139301,1.418379536816518,16.0,256.0,2.7410900551804103,4
